LOCN_NBR,STORE_NAME,BIS_NM,ADR,ADDRESS,CTY,CITY,STE,ZIP,PHN,FAX,COM_PHN,HRS,LAT,LNG,DIRE,CD,LOGO,CST_SEV,CNTY,mon_opn,mon_cse,tue_opn,tue_cse,wed_opn,wed_cse,thu_opn,thu_cse,fri_opn,fri_cse,sat_opn,sat_cse,sun_opn,sun_cse,TIME_ZONE,showProductAisleNumber,showProductBayNumber,showMetaProducts,showStoreMapView,showInStockPageView,showProductLocations,leadCaptureEnabled,,,,,,,,,,,,,,,,,,,,,
719,ST. Mary's County Lowe's,"LOWE'S OF ST. MARY'S COUNTY, MD",45075 WORTH AVENUE,45075 Worth Ave,CALIFORNIA,California,MD,20619,(301) 737-0232,(301) 863-2286,(301) 994-6040,,38.30000241,-76.51683113,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
720,Timonium Lowe's,"LOWE'S OF TIMONIUM, MD",19 TEXAS STATION COURT,19 Texas Station Court,TIMONIUM,Timonium,MD,21093,(410) 683-8500,(410) 683-9590,(443) 886-2029,,39.45974573,-76.63808441,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
721,Olathe Lowe's,"LOWE'S OF OLATHE, KS",13750 SOUTH BLACKBOB ROAD,13750 South Blackbob Rd,OLATHE,Olathe,KS,66062,(913) 397-7070,(913) 397-6142,(913) 254-1663,,38.88015582,-94.7636707,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
722,Murray Lowe's,"LOWE'S OF MURRAY, KY",1400 LOWE'S DRIVE,1400 Lowe's Dr,MURRAY,Murray,KY,42071,(270) 753-9099,(270) 753-7082,(270) 762-1991,,36.62687252,-88.32059494,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
724,Port Richey Lowe's,"LOWE'S OF PORT RICHEY, FL",8312 LITTLE ROAD,8312 Little Rd,NEW PORT RICHEY,New Port Richey,FL,34654,(727) 859-9450,(727) 859-9467,(727) 232-5029,,28.27856534,-82.67290597,,N,http://images.lowes.com/general/n/NRdiamond.gif,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
725,W. Davie Lowe's,"LOWE'S OF W. DAVIE, FL",6600 DYKES ROAD,6600 Dykes Rd,SOUTHWEST RANCHES,Southwest Ranches,FL,33331,(954) 680-8667,(954) 680-6435,(954) 626-1020,,26.03289573,-80.35957152,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
726,Wilson Lowe's,"LOWE'S OF WILSON, NC",2501 FOREST HILLS ROAD WEST,2501 Forest Hills Rd West,WILSON,Wilson,NC,27893,(252) 243-5311,(252) 293-0815,(252) 243-1279,,35.73481663,-77.95463099,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
727,Tullahoma Lowe's,"LOWE'S OF TULLAHOMA, TN",2211 NORTH JACKSON STREET,2211 North Jackson St,TULLAHOMA,Tullahoma,TN,37388,(931) 455-6722,(931) 455-4923,(931) 461-3588,,35.39286531,-86.24414923,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
728,Anderson Lowe's,"LOWE'S OF ANDERSON, SC",3515 CLEMSON BLVD.,3515 Clemson Blvd,ANDERSON,Anderson,SC,29621,(864) 964-9228,(864) 964-9267,(864) 332-3019,,34.54861086,-82.67814211,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
729,Columbia Lowe's,"LOWE'S OF COLUMBIA, TN",2000 HILLARY DRIVE,2000 Hillary Dr,COLUMBIA,Columbia,TN,38401,(931) 380-9499,(931) 380-2632,(931) 490-8398,,35.59477301,-87.06019587,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
730,Douglasville Lowe's,"LOWE'S OF DOUGLASVILLE, GA",7001 DOUGLAS BLVD.,7001 Douglas Blvd.,DOUGLASVILLE,Douglasville,GA,30135,(770) 920-9022,(770) 947-1615,(770) 659-1439,,33.72669657,-84.75955187,,N,,Yes,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
731,Chesterfield Lowe's,"LOWE'S OF CHESTERFIELD, MO",290 T.H.F. BLVD,290 T.H.F. Blvd,CHESTERFIELD,Chesterfield,MO,63005,(636) 728-0163,(636) 536-1285,(636) 299-9965,,38.6662017,-90.60191499,,N,,,US,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
732,Southlake Lowe's,"LOWE'S OF SOUTHLAKE, TX",201 NORTH KIMBALL AVENUE,201 North Kimball Ave,SOUTHLAKE,Southlake,TX,76092,(817) 251-1090,(817) 251-6925,(817) 305-2038,,32.94158603,-97.11426647,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
733,N. Springfield Lowe's,"LOWE'S OF N. SPRINGFIELD, MO",1707 WEST NORTON ROAD,1707 West Norton Rd,SPRINGFIELD,Springfield,MO,65803,(417) 833-2000,(417) 833-6739,(417) 576-9052,,37.25286656,-93.31344306,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
734,Ann Arbor Lowe's,"LOWE'S OF ANN ARBOR, MI",3900 CARPENTER ROAD,3900 Carpenter Rd,YPSILANTI,Ypsilanti,MI,48197,(734) 477-5980,(734) 477-8024,(734) 757-1050,,42.23194264,-83.68198829,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
735,Warrington Lowe's,"LOWE'S OF WARRINGTON, PA",425 EASTON ROAD,425 Easton Rd,WARRINGTON,Warrington,PA,18976,(215) 491-5968,(215) 491-5966,(215) 488-4019,,40.22503622,-75.13695218,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
736,Opelika Lowe's,"LOWE'S OF OPELIKA, AL",1701 FREDERICK ROAD,1701 Frederick Rd,OPELIKA,Opelika,AL,36801,(334) 705-4995,(334) 741-6919,(334) 745-8007,,32.62047562,-85.40176762,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
737,Johnson City Lowe's,"LOWE'S OF JOHNSON CITY, TN",180 MARKET PLACE BLVD.,180 Market Place Blvd,JOHNSON CITY,Johnson City,TN,37604,(423) 283-4477,(423) 283-1084,(423) 854-4105,,36.34395524,-82.40699202,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
738,Henderson Lowe's,"LOWE'S OF HENDERSON, NC",166 DABNEY ROAD,166 Dabney Rd,HENDERSON,Henderson,NC,27537,(252) 436-0050,(252) 433-0493,(252) 430-5558,,36.33863179,-78.43912397,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
739,Lumberton Lowe's,"LOWE'S OF LUMBERTON, NC",5060 FAYETTEVILLE ROAD,5060 Fayetteville Rd,LUMBERTON,Lumberton,NC,28358,(910) 738-2557,(910) 738-3892,(910) 272-5219,,34.66429901,-79.00351682,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,12.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
740,ST. Petersburg Lowe's,"LOWE'S OF ST. PETERSBURG, FL",2365 25TH STREET NORTH,2365 25th St North,SAINT PETERSBURG,Saint Petersburg,FL,33713,(727) 822-8220,(727) 820-9210,(727) 954-2289,,27.79311409,-82.66569437,,N,http://images.lowes.com/general/n/NRdiamond.gif,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
741,Port Orange Lowe's,"LOWE'S OF PORT ORANGE, FL",1751 DUNLAWTON AVENUE,1751 Dunlawton Ave,PORT ORANGE,Port Orange,FL,32127,(386) 788-8566,(386) 788-5365,(386) 562-9089,,29.1119322,-81.02769737,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
742,Ormond Beach Lowe's,"LOWE'S OF ORMOND BEACH, FL",1340 WEST GRANADA BLVD.,1340 West Granada Blvd,ORMOND BEACH,Ormond Beach,FL,32174,(386) 671-9112,(386) 671-9858,(386) 562-9060,,29.26095896,-81.1072346,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
746,S. Charleston Lowe's,"LOWE'S OF S. CHARLESTON, WV",#50 RHL BLVD.,#50 Rhl Blvd,SOUTH CHARLESTON,South Charleston,WV,25309,(304) 746-7980,(304) 746-9433,(304) 206-4917,,38.33640866,-81.71513943,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
748,Florissant Lowe's,"LOWE'S OF FLORISSANT, MO",3180 NORTH HIGHWAY 67,3180 North Highway 67,FLORISSANT,Florissant,MO,63033,(314) 972-8817,(314) 972-9366,(314) 292-3053,,38.80923221,-90.29537049,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
749,N. Chattanooga Lowe's,"LOWE'S OF N. CHATTANOOGA, TN",5428 HIGHWAY 153,5428 Highway 153,HIXSON,Hixson,TN,37343,(423) 876-5674,(423) 876-4447,(423) 876-2608,,35.13765807,-85.24601119,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
750,Kingwood Lowe's,"LOWE'S OF KINGWOOD, TX",22600 EASTEX FREEWAY/HIGHWAY 59 NORTH,22600 Eastex Freeway/Highway 59 North,KINGWOOD,Kingwood,TX,77339,(281) 359-0002,(281) 359-1541,(281) 312-0519,,30.04082574,-95.2531934,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
751,Turnersville Lowe's,"LOWE'S OF TURNERSVILLE, NJ",100 WATSON DRIVE,100 Watson Dr,TURNERSVILLE,Turnersville,NJ,8012,(856) 740-2910,(856) 740-2928,(856) 237-2020,,39.73541825,-75.04179139,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
753,O'fallon Lowe's,"LOWE'S OF O'FALLON, MO",8501 MEXICO ROAD,8501 Mexico Rd,SAINT PETERS,Saint Peters,MO,63376,(636) 379-2855,(636) 980-2668,(636) 272-2429,,38.7907441,-90.69445055,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
754,Oakland Park Lowe's,"LOWE'S OF OAKLAND PARK, FL",1001 WEST OAKLAND PARK BLVD.,1001 West Oakland Park Blvd,OAKLAND PARK,Oakland Park,FL,33311,(954) 630-9550,(954) 630-3281,(954) 626-1081,,26.16798053,-80.15584383,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,07.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
755,Dublin Lowe's,"LOWE'S OF DUBLIN, OH",6555 DUBLIN CENTER DRIVE,6555 Dublin Center Dr,DUBLIN,Dublin,OH,43017,(614) 659-0530,(614) 659-0548,(614) 602-0376,,40.10075393,-83.09591612,,N,http://images.lowes.com/general/n/NRdiamond.gif,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
756,N.E. Albuquerque Lowe's,"LOWE'S OF N.E. ALBUQUERQUE, NM",6200 PASEO DEL-NORTE,6200 Paseo Del-Norte,ALBUQUERQUE,Albuquerque,NM,87113,(505) 797-4666,(505) 823-6308,(505) 349-1032,,35.17250222,-106.5798985,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
757,Plymouth Meeting Lowe's,"LOWE'S OF PLYMOUTH MEETING, PA",2002 CHEMICAL ROAD,2002 Chemical Rd,PLYMOUTH MEETING,Plymouth Meeting,PA,19462,(610) 834-8885,(610) 941-1170,(610) 772-2361,,40.10201858,-75.29401356,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
758,Rancho Santa Margarita Lowe's,"LOWE'S OF RANCHO SANTA MARGARITA, CA",30481 AVENIDA DE LAS FLORES,30481 Avenida De Las Flores,RANCHO SANTA MARGARITA,Rancho Santa Margarita,CA,92688,(949) 589-5005,(949) 589-5022,(949) 216-2019,,33.64232757,-117.6013051,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
759,Redlands Lowe's,"LOWE'S OF REDLANDS, CA",1725 WEST REDLANDS BLVD.,1725 West Redlands Blvd,REDLANDS,Redlands,CA,92373,(909) 307-8883,(909) 335-9873,(909) 557-9091,,34.06125742,-117.2140253,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
760,Springdale Lowe's,"LOWE'S OF SPRINGDALE, OH",505 EAST KEMPER ROAD,505 East Kemper Rd,CINCINNATI,Cincinnati,OH,45246,(513) 671-2093,(513) 671-2189,(513) 698-8926,,39.28469534,-84.46021924,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
761,Burton Lowe's,"LOWE'S OF BURTON, MI",4274 EAST COURT STREET,4274 East Court St,BURTON,Burton,MI,48509,(810) 744-2420,(810) 744-2917,(810) 223-9052,,43.01629671,-83.62683889,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
763,Manchester Lowe's,"LOWE'S OF MANCHESTER, CT",31 BUCKLAND HILLS DRIVE,31 Buckland Hills Dr,MANCHESTER,Manchester,CT,6042,(860) 644-7220,(860) 644-2126,(860) 474-9029,,41.8086856,-72.5536908,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
764,Kirkwood Lowe's,"LOWE'S OF KIRKWOOD, MO",1212 SOUTH KIRKWOOD ROAD,1212 South Kirkwood Rd,KIRKWOOD,Kirkwood,MO,63122,(314) 835-1779,(314) 835-9193,(314) 620-2074,,38.56128569,-90.40355299,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
765,Kalamazoo Lowe's,"LOWE'S OF KALAMAZOO, MI",5125 WEST MAIN STREET,5125 West Main St,KALAMAZOO,Kalamazoo,MI,49009,(269) 345-2110,(269) 345-2191,(269) 216-2790,,42.29205388,-85.65014776,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
766,Massillon Lowe's,"LOWE'S OF MASSILLON, OH",101 MASSILLON MARKETPLACE DRIVE S.W.,101 Massillon Marketplace Dr SW,MASSILLON,Massillon,OH,44646,(330) 832-1901,(330) 832-7537,(330) 832-6769,,40.76546185,-81.52296769,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
767,N. Fayetteville Lowe's,"LOWE'S OF N. FAYETTEVILLE, NC",3909 RAMSEY STREET,3909 Ramsey St,FAYETTEVILLE,Fayetteville,NC,28311,(910) 822-0126,(910) 822-0599,(910) 213-1082,,35.11545341,-78.88237499,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
768,Westland Lowe's,"LOWE'S OF WESTLAND, MI",6555 NEWBURGH ROAD,6555 Newburgh Rd,WESTLAND,Westland,MI,48185,(734) 728-6620,(734) 729-0433,(734) 895-0021,,42.3322324,-83.41094006,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
769,Irvine Lowe's,"LOWE'S OF IRVINE, CA",13300 JAMBOREE ROAD,13300 Jamboree Rd,IRVINE,Irvine,CA,92602,(714) 368-1665,(714) 368-1682,(714) 913-2520,,33.72671302,-117.7872391,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
770,Brooklyn Lowe's,"LOWE'S OF BROOKLYN, OH",7327 NORTH CLIFF AVENUE,7327 North Cliff Ave,BROOKLYN,Brooklyn,OH,44144,(216) 351-4723,(216) 351-5388,(216) 351-7605,,41.42352903,-81.73665489,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
771,Clearwater Lowe's,"LOWE'S OF CLEARWATER, FL",26990 NORTH HWY 19,26990 North Hwy 19,CLEARWATER,Clearwater,FL,33761,(727) 724-3557,(727) 712-0361,(727) 953-1640,,28.01690633,-82.73969117,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
772,Bradenton Lowe's,"LOWE'S OF BRADENTON, FL",7395 52ND PLACE EAST,7395 52nd Pl East,BRADENTON,Bradenton,FL,34203,(941) 756-1822,(941) 756-2136,(941) 526-1058,,27.44475036,-82.46146431,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
773,N.E. Long Beach Lowe's,"LOWE'S OF N.E. LONG BEACH, CA",7300 EAST CARSON STREET,7300 East Carson St,LONG BEACH,Long Beach,CA,90808,(562) 421-9996,(562) 420-2347,(562) 213-4019,,33.82834552,-118.0890419,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
774,Rancho Cucamonga Lowe's,"LOWE'S OF RANCHO CUCAMONGA, CA",11399 FOOTHILL BLVD.,11399 Foothill Blvd,RANCHO CUCAMONGA,Rancho Cucamonga,CA,91730,(909) 476-9697,(909) 476-3641,(909) 297-7165,,34.10487091,-117.5552684,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
